product_name @ features @ price @ link@ itemcode @ description 
Coolermaster Mastermouse Lite S Gaming Mouse@Σύνδεση : USB 2.0    -   Αριθμός Πλήκτρων  : 6    -   Αριθμός Προγραμματιζόμενων Κουμπιών : Δεν διαθέτει     -   Σένσορας : PixArt PAW3509 Optical    -   DPI: 3 Levels μέχρι 2000DPI@19.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/175313-coolermaster-mastermouse-lite-s@175313@Το MasterMouse Lite S ακολουθεί την σχεδιαστική γραμμή του MasterMouse S και παρέχει μια αντίστοιχη εμπειρία με ελαφρώς μειωμένα features το MasterMouse Lite S διαθέτει λευκό LED φωτισμό δύο ζωνών καθώς και PixArt PAW3509 optical αισθητήρα. Ο τελευταίος σου δίνει δυνατότητα να επιλέξεις μεταξύ τριών preset ανάλυσης μέχρι και 2000 dpi.
Sharkoon Shark Force 6 Buttons Black Gaming Mouse@Σύνδεση : USB    -   Αριθμός Πλήκτρων  : 6    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 6    -   Σένσορας : Optical    -   DPI: 1.600@24.99 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/176021-sharkoon-shark-force-6-buttons-black@176021@Με έξι κουμπιά οπτικό αισθητήρα μέγιστο 4000 FPS και πιθανές ρυθμίσεις των 600 1000 και έως 1600 DPI έχεις τις βέλτιστες συνθήκες για να αναμετρηθείς ικανοποιητικά με άλλους παίκτες. Ο εργονομικός σχεδιασμός της Shark Force χάρη στην ειδική επιφάνεια με καουτσούκ προσφέρει μέγιστη άνεση και ταιριάζει απόλυτα στο χέρι σου.
Sharkoon Shark Force 6 Buttons Green Gaming Mouse@Σύνδεση : USB    -   Αριθμός Πλήκτρων  : 6    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 6    -   Σένσορας : Optical    -   DPI: 1.600@24.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/176022-sharkoon-shark-force-6-buttons-green@176022@Με έξι κουμπιά οπτικό αισθητήρα μέγιστο 4000 FPS και πιθανές ρυθμίσεις των 600 1000 και έως 1600 DPI έχεις τις βέλτιστες συνθήκες για να αναμετρηθείς ικανοποιητικά με άλλους παίκτες. Ο εργονομικός σχεδιασμός της Shark Force χάρη στην ειδική επιφάνεια με καουτσούκ προσφέρει μέγιστη άνεση και ταιριάζει απόλυτα στο χέρι σου.
Logitech G102 Prodigy Gaming Mouse@Σύνδεση : USB    -   Αριθμός Πλήκτρων  : 6    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 6    -   Σένσορας : 32-bit ARM    -   DPI: 200-6000@30.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/181916-logitech-g102-prodigy@181916@Το G102 Prodigy διαθέτει έναν ολοκαίνουργιο αισθητήρα 6000 dpi κλασικό gaming σχεδιασμό της Logitech και απόδοση που εξασφαλίζει άμεση απόκριση στις κινήσεις σου και στα κλικ.
Coolermaster CM310 RGB Gaming Mouse@Σύνδεση : USB 2.0    -   Αριθμός Πλήκτρων  : 8    -   Αριθμός Προγραμματιζόμενων Κουμπιών : Δεν διαθέτει     -   Σένσορας : Pixart A3325    -   DPI: 500 1000 2000 3000 4000 5000 & 10000 DPI@32.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/188462-coolermaster-cm310-rgb@188462@Με προηγμένο οπτικό αισθητήρα ανάλυσης 10000 DPI και εργονομικό σχεδιασμό το CM310 καλύπτει τόσο τον αρχάριο όσο και τον πιο απαιτητικό gamer. Άνετο στη χρήση σωστά ζυγισμένο και με λαστιχένια πλαϊνά για σαφή αίσθηση οι κινήσεις σου αποτυπώνονται με χαρακτηριστική ακρίβεια. Ο αισθητήρας της Pixart φτάνει σε ανάλυση τα 10000 DPI και σε ταχύτητα τα 60 ips ενώ το βολικό DPI πλήκτρο σου επιτρέπει να φέρεις στα μέτρα σου την απόκριση με τον απλούστερο τρόπο.
Coolermaster Mastermouse S Gaming Mouse@Σύνδεση : USB 2.0    -   Αριθμός Πλήκτρων  : 6    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 5    -   Σένσορας : PixArt PMW3330 Optical    -   DPI: 4 Levels μέχρι 7200DPI@39.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/175315-coolermaster-mastermouse-s@175315@Το MasterMouse S είναι ένα μικρό και κομψό gaming mouse με μεγάλες δυνατότητες σχεδιασμένο να εξυπηρετεί καλύτερα μικρότερες παλάμες ή claw grip και με intelligent RGB φωτισμό δύο ζωνών που αποδίδει 16.7 εκατομμύρια χρώματα και lighting effects. Ο PixArt PMW3330 optical αισθητήρας με τα έως και 7200 dpi σε συνδυασμό με την απουσία φαινομένων επιτάχυνσης αλλά και με τα presets ανάλυσης που δεν χρησιμοποιούν interpolation αλγορίθμους εξασφαλίζουν ένα προς ένα tracking των κινήσεών σου.
Port Arokh X-2 7 Buttons 3500DPI Gaming Mouse@Σύνδεση : USB 2.0    -   Αριθμός Πλήκτρων  : 7    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 3    -   Σένσορας : Optical    -   DPI: 750 - 3500@44.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/173370-port-arokh-x-2-7-buttons-3500dpi@173370@Το ενσύρματο ποντίκι Arokh X-2 της Port με ρυθμιζόμενη ανάλυση έως 3500 dpi άνετο ελαφρύ εργονομικό σχεδιασμό προσαρμόσιμα προφίλ παιχνιδιών και 32 χρώματα LED είναι η τέλεια επιλογή για να παίξεις σαν επαγγελματίας.
Coolermaster MasterMouse Pro L Gaming Mouse@Σύνδεση : USB 2.0    -   Αριθμός Πλήκτρων  : 8    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 8    -   Σένσορας : Avago PMW3360 Optical    -   DPI: 4 Levels (400-12.000)@49.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/165065-coolermaster-mastermouse-pro-l@165065@Το MasterMouse Pro L είναι το mouse για όλους τους gamers. Είτε είσαι νέος στο PC gaming και δεν έχεις ακόμα ανακαλύψει το προσωπικό σου grip είτε είσαι πεπειραμένος και με σαφείς προτιμήσεις χρήστης το MasterMouse Pro L θα σε καλύψει με το παραπάνω.
Razer DeathAdder Essential Gaming Mouse@Σύνδεση : USB    -   Αριθμός Πλήκτρων  : 5    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 5    -   Σένσορας : Οπτικός    -   DPI: 6400@49.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/169714-razer-deathadder-essential@169714@Με πανίσχυρο οπτικό αισθητήρα και το πλέον βολικό design το DeathAdder της Razer θεωρείται ένα από τα καλύτερα gaming mice που έχουν βγει ποτέ και είναι το πιο δημοφιλές gaming mouse στα eSports παγκοσμίως.
Coolermaster MasterMouse MM530 RGB Gaming Mouse@Σύνδεση : USB 2.0    -   Αριθμός Πλήκτρων  : 7    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 7    -   Σένσορας : Avago PMW-3360 Optical    -   DPI: Μέχρι 12000@49.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/181310-coolermaster-mastermouse-mm530-rgb@181310@Με εργονομικό σχεδιασμό και έμφαση στην ποιότητα κατασκευής το MasterMouse MM530 δεν θα αργήσει να γίνει το αγαπημένο σου mouse. Ακολουθώντας σχεδιαστικά το πετυχημένο CM Storm Mizar με side grips και μέγεθος ιδανικά για palm grip το MasterMouse MM530 έρχεται με τον κορυφαίο Pixart 3360 αισθητήρα για αναλύσεις μέχρι και 12000 DPI χωρίς lag ή φαινόμενα επιτάχυνσης.
Razer Abyssus Essential Chroma Gaming Mouse@Σύνδεση : USB 2.0    -   Αριθμός Πλήκτρων  : 3    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 3    -   Σένσορας : Οπτικός Αισθητήρας    -   DPI: True 7.200@49.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/188373-razer-abyssus-essential-chroma@188373@Διαθέτοντας οπτικό αισθητήρα 7200 DPI και tracking 220 ίντσες το δευτερόλεπτο (IPS) το Razer Abyssus Essential προσφέρει ακρίβεια και απόλυτο έλεγχο κατά τη διάρκεια παιχνιδιών.
Logitech G403 Prodigy Wired USB Gaming Mouse@Σύνδεση : USB    -   Αριθμός Πλήκτρων  : 6    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 6    -   Σένσορας : PMW3366     -   DPI: 200-12.000@54.99 € από 69.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/169460-logitech-g403-prodigy-wired-usb@169460@Το G403 Prodigy βελτιώνει τις επιδόσεις σου στα παιχνίδια χάρη στην προηγμένη σύνδεση με ιδανική απόδοση για χρήση σε παιχνίδια και το ελαφρύ και εργονομικά σχεδιασμένο περίβλημα. Το G403 είναι έως 8 φορές ταχύτερο από τα τυπικά ποντίκια το οποίο σημαίνει ότι όταν μετακινήσεις το ποντίκι ή πατήσεις το κουμπί του η απόκριση στην οθόνη είναι σχεδόν στιγμιαία.
Razer Atheris Dual Wireless Bluetooth Gaming Mouse@Σύνδεση : Wireless    -   Αριθμός Πλήκτρων  : 5    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 5    -   Σένσορας : Οπτικός    -   DPI: 7000dpi@59.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/181450-razer-atheris-dual-wireless-bluetooth@181450@Μικρό σε μέγεθος με πανίσχυρο οπτικό αισθητήρα 7.200dpi Adaptive Frequency Technology στα 24 Ghz μέσω του επιπλέον Dongle που περιλαμβάνει και σου υπόσχεται απροβλημάτιστη σύνδεση bluetooth. Οπλίσου με το αξιόπιστο portable ποντίκι Razer Atheris και μπες στη μάχη.
Logitech MX Master Gaming Mouse@Σύνδεση : Wireless    -   Αριθμός Πλήκτρων  : 7    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 6    -   Σένσορας : Darkfield Laser sensor    -   DPI: 400 to 1600 @62.99 € από 89.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/168114-logitech-mx-master@168114@Το ασύρματο ποντίκι MX Master είναι η ναυαρχίδα των ποντικιών της Logitech σχεδιασμένο να προσφέρει στους εξειδικευμένους χρήστες απόλυτη άνεση έλεγχο και ακρίβεια. Χαρακτηρίζεται από εξαιρετική ποιότητα κατασκευής διαθέτει άνετο σχήμα σμιλεμένο στο χέρι προηγμένες λειτουργίες εντυπωσιακή σχεδίαση και είναι βελτιστοποιημένο για χρήση σε Windows και Mac.
Logitech G402 Hyperion Fury Gaming Mouse@Σύνδεση : USB 2.0    -   Αριθμός Πλήκτρων  : 8    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 8    -   Σένσορας : 420IPS    -   DPI: 4000@69.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/143284-logitech-g402-hyperion-fury@143284@Το Hyperion Fury είναι το ταχύτερο ποντίκι με τεχνολογία αισθητήρα Fusion Engine που επιτρέπει την αξιόπιστη παρακολούθηση της κίνησης στα 420 IPS.
Razer Basilisk FPS Chroma Gaming Mouse@Σύνδεση : USB    -   Αριθμός Πλήκτρων  : 8    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 8    -   Σένσορας : Οπτικός Αισθητήρας 5G    -   DPI: 16000 @69.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/178592-razer-basilisk-fps-chroma@178592@Το πιο προηγμένο FPS Mouse του κόσμου με ένα πλήρως προγραμματιζόμενο μοχλό αντίχειρα (DPI Clutch) το Razer Basilisk επιτρέπει τη γρήγορη και προσωρινή αλλαγή του DPI on-the-fly καθώς κοιτάς μέσα στο στόχαστρο ή εκτελείς γρήγορους ελιγμούς.
Razer DeathAdder Elite Gaming Mouse@Σύνδεση : USB    -   Αριθμός Πλήκτρων  : 7    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 7    -   Σένσορας : 5G Οπτικός    -   DPI: 16000@79.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/169712-razer-deathadder-elite@169712@Το ταχύτερο ακριβέστερο και πιο ευαίσθητο mouse του κόσμου το Razer DeathAdder Elite εξοπλίζεται με τον νέο οπτικό αισθητήρα 5G 16.000DPI (αληθινά χωρίς interpolation) στα 450 IPS. Διαθέτει την υψηλότερη μετρημένη ακρίβεια ανάλυσης από οποιοδήποτε άλλο gaming mouse στα 99.4%.
Logitech G603 Lightspeed Wireless Mouse@Σύνδεση : Wireless    -   Αριθμός Πλήκτρων  : 6    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 6    -   Σένσορας : οπτικός αισθητήρας HERO έχει σχεδιαστεί από τη Logitech G     -   DPI: 12000@79.99 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/181441-logitech-g603-lightspeed@181441@Το G603 είναι ένα ποντίκι για παιχνίδια επόμενης γενιάς σχεδιασμένο για έναν ασύρματο κόσμο. Έχει πλούσιες προηγμένες λειτουργίες και τεχνολογίες για να παρέχει υψηλές επιδόσεις για τους πιο απαιτητικούς παίκτες. Το G603 είναι το πρώτο ασύρματο ποντίκι που διαθέτει τον νέο αισθητήρα μας HEROπου προσφέρει τις υψηλή ακρίβεια και πιστότητα με μια ευαισθησία έως 12.000 DPI. Την ίδια στιγμή του G603 προσφέρει έως και δέκα φορές την αποτελεσματικότητα μπαταρίας των προηγούμενων γενεών.
Razer Lancehead Tournament Edition Gaming Mouse@Σύνδεση : USB    -   Αριθμός Πλήκτρων  : 9    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 9    -   Σένσορας : 5G Optical    -   DPI: 16000@89.99 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/173772-razer-lancehead-tournament-edition@173772@Ενσύρματο ποντίκι Razer lancehead tournament με 5G σύστημα αισθητήρα στα 16000dpi και 9 πλήρως προγραμματιζόμενα Hyperesponse πλήκτρα. Σχεδιασμένο για δεξιόχειρες και αριστερόχειρες με ελαστική επένδυση.
Logitech G502 Hero Gaming Mouse@Σύνδεση : USB    -   Αριθμός Πλήκτρων  : 12    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 11    -   Σένσορας : Οπτικό αισθητήρα HERO 16K    -   DPI: 16000@89.99 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/192158-logitech-g502-hero@192158@Το υψηλών επιδόσεων ποντίκι για παιχνίδια G502διαθέτει τον προηγμένο οπτικό αισθητήρα HERO 16K για μέγιστη ακρίβεια στην παρακολούθηση κίνησης και πιστότητα.
Razer Mamba Elite Gaming Mouse@Σύνδεση : USB 2.0    -   Αριθμός Πλήκτρων  : 9    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 9    -   Σένσορας : 5G optical sensor    -   DPI: 16.000@99.99 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/192144-razer-mamba-elite@192144@Σχεδιασμένο για να διευκολύνει την πιο φυσική λαβή χεριού το Razer Mamba Elite διαθέτει εξαιρετική εργονομική που διευκολύνει τη φυσική λαβή αφαιρεί το στρες από τα δάχτυλα και κάνει το πάτημα των κουμπιών άνετο.
Razer Mamba Wireless Gaming Mouse@Σύνδεση : Wireless    -   Αριθμός Πλήκτρων  : 7    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 7    -   Σένσορας : 5G optical sensor    -   DPI: 16.000@99.99 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/192143-razer-mamba-wireless@192143@Συνεχόμενη ελευθερία στο παιχνίδι για μεγάλα και ανεμπόδιστα χτυπήματα. Το Razer Mamba Wireless έχει σχεδιαστεί για να προσφέρει μακρόχρονο gameplay με μηδενικούς περιορισμούς. Με 150% περισσότερη διάρκεια ζωής της μπαταρίας από τον προκάτοχό του είναι γεμάτο gaming-grade χαρακτηριστικά για πρωτοποριακή ασύρματη απόδοση.
Razer Naga Trinity MOBA - MMO Gaming Mouse@Σύνδεση : USB 2.0    -   Αριθμός Πλήκτρων  : 20    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 15    -   Σένσορας : Οπτικός    -   DPI: 16000@109.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/182539-razer-naga-trinity-moba-/-mmo@182539@Το Naga Trinity της Razer είναι η τελευταία γενιά Naga και προσφέρει όλες τις λειτουργίας του Naga Chroma και Naga Hex V2 μέσω αποσπώμενων pad.
Logitech G703 Lightspeed Wireless Mouse@Σύνδεση : Wireless    -   Αριθμός Πλήκτρων  : 6    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 6    -   Σένσορας :  PMW3366    -   DPI: 12000@125.00 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/181442-logitech-g703-lightspeed@181442@Με ρυθμό απόκρισης 1 χιλιοστού του δευτερολέπτου και την απόλυτα βελτιστοποιημένη ασύρματη σύνδεση το G703 διαθέτει την ασύρματη τεχνολογία LIGHTSPEED που προσφέρει απίστευτη ανταπόκριση για γρήγορη στόχευση διαγωνιστικού επιπέδου. Το G703 διαθέτει τον οπτικό αισθητήρα PMW3366 ο οποίος θεωρείται από τους επαγγελματίες παίκτες των esports και φανατικούς των παιχνιδιών παγκοσμίως ως ο καλύτερος αισθητήρας της αγοράς για ποντίκια για παιχνίδια.
Logitech G903 Lightspeed Wireless Mouse@Σύνδεση : Wireless    -   Αριθμός Πλήκτρων  : 11    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 11    -   Σένσορας : PMW3366    -   DPI: 12000@154.90 € από 185.00 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/181440-logitech-g903-lightspeed@181440@Έχοντας την εμπιστοσύνη των κορυφαίων επαγγελματιών των esports το G903 με ασύρματη τεχνολογία LIGHTSPEED προσφέρει απίστευτη ανταπόκριση για γρήγορη στόχευση διαγωνιστικού επιπέδου. Διαθέτοντας τον πιο εξελιγμένο PMW3366 οπτικό αισθητήρα στον κόσμο το G903 προσφέρει απίστευτη ακρίβεια κατά την παρακολούθηση της κίνησης καθώς και σταθερότητα ακόμα και σε ταχύτητες πάνω από τα 400 IPS.
Coolermaster MS2K Gaming Mouse@Σύνδεση : USB 2.0    -   Αριθμός Πλήκτρων  : 6    -   Αριθμός Προγραμματιζόμενων Κουμπιών : Δεν διαθέτει     -   Σένσορας : Pixart ADNS-3050    -   DPI: 1000 1600 2000 @12.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/133855-coolermaster-ms2k@133855@Αντοχή λειτουργικότητα και ακρίβεια είναι τα τρία κύρια χαρακτηριστικά του νέου entry level ενσύρματου CM Storm Gaming Mouse MS2K.
Trust GXT 130 Gaming Wireless Mouse@Σύνδεση : Wireless    -   Αριθμός Πλήκτρων  : 9    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 3    -   Σένσορας : Δεν διαθέτει    -   DPI: 800/1200/1600/2000/2400 DPI@17.99 € από 29.99 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/160392-trust-gxt-130-gaming@160392@Το Ασύρματο Ποντίκι για Παιχνίδια Trust GXT 130 διαθέτει 9 πλήκτρα ταχείας απόκρισης φωτισμό LED και πλήκτρα επιλογής ταχύτητας για ατελείωτες ώρες gaming!
Port Arokh X-1 6 Buttons 2400DPI Gaming Mouse@Σύνδεση : USB 2.0    -   Αριθμός Πλήκτρων  : 6    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 2    -   Σένσορας : Optical    -   DPI: 800 - 2400 @19.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/173369-port-arokh-x-1-6-buttons-2400dpi@173369@Το ενσύρματο ποντίκι Arokh X-1 της Port με ρυθμιζόμενη ανάλυση έως 2400 dpi άνετο ελαφρύ εργονομικό σχεδιασμό και 7 πιθανά χρώματα LED είναι η τέλεια επιλογή για να παίξεις σαν επαγγελματίας.
HyperX Pulsefire Fps Gaming Mouse@Σύνδεση : USB 2.0    -   Αριθμός Πλήκτρων  : 6    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 4    -   Σένσορας : Pixart PMW3310    -   DPI: 400/ 800/ 1600/ 3200@27.99 € από 39.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/172916-hyperx-pulsefire-fps@172916@Ενσύρματο ποντίκι Hyperx Pulsefire Fps ιδανικό για επαγγελματίες gamer που επιτρέπει την αξιόπιστη παρακολούθηση της κίνησης στα 130 ips.
Roccat Lua Wired Gaming Mouse@Σύνδεση : USB 2.0    -   Αριθμός Πλήκτρων  : 3    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 3    -   Σένσορας : Pro-Optic R2 sensor    -   DPI: 250 500 1000 1250 1500 1750 και 2000@29.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/113349-roccat-lua-wired@113349@Eνσύρματο ποντίκι Lua Gaming με υψηλής ακρίβειας βήματα στην ροδέλα πλόηγησης και επιλογές ανάλυσης DPI
Trust GXT 155 Gaming Black Mouse@Σύνδεση : USB 2.0    -   Αριθμός Πλήκτρων  : 5    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 11@29.90 € από 49.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/160390-trust-gxt-155-gaming-black@160390@Κορυφαίο ποντίκι για παιχνίδια GXT 155 Gaming της Trust με ενσωματωμένα ρυθμιζόμενα βάρη και μνήμη για προγραμματιζόμενα προφίλ.
Razer Abyssus V2 Ambidexterous Gaming Mouse@Σύνδεση : USB    -   Αριθμός Πλήκτρων  : 4    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 4    -   Σένσορας : Οπτικός    -   DPI: 5000@39.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/169713-razer-abyssus-v2-ambidexterous@169713@Το Razer Abyssus δημιουργήθηκε για gamers που ψάχνουν για ποιότητα και αξιοπιστία. Με αισθητήρα laser στα 5000 dpi και αντιολισθητική επιφάνεια το Abyssus προσφέρει απόλυτο έλεγχο στο χρηστή. Σχετικά οικονομικό και απλό στο design το Razer Abyssus συνδυάζει 3 πλήκτρα hyperesponse και υπερευαίσθητο αισθητήρα laser.
Sharkoon Drakonia Green Gaming Mouse@Σύνδεση : USB    -   Αριθμός Πλήκτρων  : 11    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 11    -   Σένσορας : Laser    -   DPI: 5.000@44.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/175774-sharkoon-drakonia-green@175774@Το Drakonia είναι ποντίκι λέιζερ της Sharkoon με έντεκα κουμπιά και τροχό κύλισης 4 κατευθύνσεων για ατελείωτες ώρες gaming.
SteelSeries Rival 300 White Gaming Mouse@Σύνδεση : USB 2.0    -   Αριθμός Πλήκτρων  : 6    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 6    -   Σένσορας : Pixart PMW3310 Optical    -   DPI: 1 to 6500@54.99 € από 77.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/170921-steelseries-rival-300-white@170921@Το SteelSeries Rival 300 είναι το ποντίκι με την απόλυτη απόδοση για επαγγελματίες gamers! Απαράμιλλη απόδοση ολοκαίνουργιος εργονομικός σχεδιασμός και ευέλικτο design που επιτρέπει τους δεξιόχειρες να περάσουν το παιχνίδι τους σε ένα άλλο επίπεδο! Διαθέτει υψηλής τεχνολογίας χαρακτηριστικά με optical sensor με ασυναγώνιστη ταχύτητα zero acceleration και ακρίβεια κίνησης.
Razer Naga Hex V2 Gaming Mouse@Σύνδεση : USB 2.0    -   Αριθμός Πλήκτρων  : 13    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 14    -   Σένσορας : Laser 5G true    -   DPI: 16.000@57.99 € από 72.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/165959-razer-naga-hex-v2@165959@Σχεδιασμένο αποκλειστικά για MOBA games το Razer Naga Hex V2 προσφέρει άμεση πρόσβαση στα 7 μηχανικά πλήκτρα που είναι απαραίτητα σε όλα τα μεγάλα MOBA ενώ έρχεται με προ-εγκατεστημένα MOBA profiles για την καλύτερη απόδοση μέσα στο game.
Razer Naga Chroma MMO Gaming Mouse@Σύνδεση : USB    -   Αριθμός Πλήκτρων  : 20    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 15    -   Σένσορας : 5G Laser Sensor with 0 interpolation    -   DPI: 16000@59.99 € από 99.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/161879-razer-naga-chroma-mmo-gaming@161879@Το επαναστατικό συστατικό του Naga που μάλλον το έκανε και best seller της Razer το pad με τα 12 κουμπιά για τον αντίχειρα έχει εφοδιαστεί με μηχανισμό που σου δίνει ακουστικό feedback για να είσαι σίγουρος για την παραμικρή σου κίνηση.
Razer Mamba Tournament Edition Gaming Mouse@Σύνδεση : USB    -   Αριθμός Πλήκτρων  : 9    -   Αριθμός Προγραμματιζόμενων Κουμπιών : 9    -   Σένσορας : 5G laser αισθητήρα της Razer    -   DPI: 16.000 DPI@90.99 € από 100.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/157918-razer-mamba-tournament-edition@157918@To Razer Mamba Tournament edition είναι μία λυτή εργονομική συσκευή που δίνει έμφαση στις καμπύλες και στο άνετο κράτημα. Tournament Edition για το νέο Mamba σημαίνει και ενσύρματη σύνδεση η οποία γίνεται μέσω USB καλωδίου υφασμάτινων ινών με επιχρυσωμένη άκρη.
